"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"ILMN_1726306",-1.9280095912353,9.44543056408823,-5.46784310535979,3.85687266414795e-06,0.00101399325047485,4.31646678805736,"HMBS","hydroxymethylbilane synthase"
"ILMN_1726308",-0.860601447176473,9.17208288135294,-4.1456587889359,0.000203709514967382,0.0130802515289029,0.627244625463732,"ST13P4","ST13, Hsp70 interacting protein pseudogene 4"
"ILMN_1726421",-0.757615949470597,7.94304988173529,-4.46323687928613,7.98516881253305e-05,0.0066645880725838,1.49562894359573,"METTL9","methyltransferase 9, His-X-His N1(pi)-histidine"
"ILMN_1726434",-0.850558321470592,7.81166260467647,-5.1286346252638,1.08043163756338e-05,0.00182604522801472,3.35678229690828,"UNC45A","unc-45 myosin chaperone A"
"ILMN_1726456",-0.577426491764711,7.5262292467647,-3.86177320894528,0.00046345877887582,0.0239099501566041,-0.132067927382549,"SLC3A2","solute carrier family 3 member 2"
"ILMN_1726565",-1.02281577958824,8.20612444626471,-4.95282585046108,1.83920184145563e-05,0.00245865956901709,2.86130459761454,"PIK3R2","phosphoinositide-3-kinase regulatory subunit 2"
"ILMN_1726624",-1.44647856305883,6.97081507570588,-4.46418216074345,7.96276463025377e-05,0.00665763092928444,1.4982382093212,"YPEL4","yippee like 4"
"ILMN_1726666",-0.684196440470591,6.69906311841177,-4.68391530556814,4.13186455231138e-05,0.00428488876470237,2.10799271838932,"GPX3","glutathione peroxidase 3"
"ILMN_1726704",-0.810140047941183,6.53110930914706,-4.11421603444284,0.000223300353271145,0.0140205414611786,0.542271917461652,"RSC1A1","regulator of solute carriers 1"
"ILMN_1727309",-0.872003009823533,8.0659594775,-4.82588332652727,2.69708800765885e-05,0.00324769200474401,2.50488271635171,"RMDN3","regulator of microtubule dynamics 3"
"ILMN_1727315",-0.660397343705884,6.42567496402941,-4.06106419455028,0.000260687417410729,0.0156953061757353,0.399097175911633,"DENND1A","DENN domain containing 1A"
"ILMN_1727479",-1.34337159047059,9.62673302423529,-6.60327974770154,1.23477689022251e-07,0.000377184761924402,7.51629997861161,"TPRG1L","tumor protein p63 regulated 1 like"
"ILMN_1727798",-0.88760879494118,6.90244514317647,-4.04484972052198,0.000273264328427834,0.0162662739801137,0.355540419567528,"MOSPD1","motile sperm domain containing 1"
"ILMN_1727813",-0.754759346294124,8.46307108773529,-4.41933904318909,9.09689037737434e-05,0.00723849387714971,1.37460239059022,"MPC2","mitochondrial pyruvate carrier 2"
"ILMN_1728083",-0.621928111352942,8.38316899461765,-3.845766332025,0.000485200408142819,0.0247159729973548,-0.174312751516923,"EIF4EBP2","eukaryotic translation initiation factor 4E binding protein 2"
"ILMN_1728349",-1.43494602658824,7.21906436811765,-5.52135836866187,3.27757672260751e-06,0.000975501655622359,4.46808242217354,"TMEM63B","transmembrane protein 63B"
"ILMN_1728467",-1.02076939835294,10.8405744082941,-5.54346337641242,3.06445539981929e-06,0.000929610403113129,4.5307128300672,"GHITM","growth hormone inducible transmembrane protein"
"ILMN_1728698",-1.293124731,7.66102810297059,-4.97689723639959,1.71019104089873e-05,0.00234583682981016,2.92902964889698,"GDE1","glycerophosphodiester phosphodiesterase 1"
"ILMN_1728724",0.687550976764694,8.65664126008824,4.01749098819754,0.000295841708252928,0.0171570063231045,0.282177848101411,"IL17RA","interleukin 17 receptor A"
"ILMN_1728742",-1.52912675811765,8.36402938647059,-4.77367610014982,3.15581857386293e-05,0.0035558222942566,2.35869950160686,"FAXDC2","fatty acid hydroxylase domain containing 2"
"ILMN_1728984",-1.15243282629412,9.19352980108823,-5.88121828083837,1.09714078806535e-06,0.000569525074342215,5.48713324942432,"PA2G4","proliferation-associated 2G4"
"ILMN_1729112",-1.21339765764706,10.0524595124706,-6.42437864910466,2.11632094951293e-07,0.000377184761924402,7.01662071510932,"CHPT1","choline phosphotransferase 1"
"ILMN_1729123",-0.647505700882356,8.07257853855882,-4.37076697382718,0.0001050497874569,0.00807024527893322,1.24103116578589,"PTPA","protein phosphatase 2 phosphatase activator"
"ILMN_1729237",-0.798711221882357,7.59601070341176,-4.81463926866856,2.78994610794388e-05,0.00335098019457432,2.47337745289863,"CYB5R1","cytochrome b5 reductase 1"
"ILMN_1729319",-1.11355907694118,7.88278204394117,-4.9085120218931,2.1024695386527e-05,0.00271103994489541,2.73673724912362,"USP7","ubiquitin specific peptidase 7"
"ILMN_1729430",-0.507741408882355,8.3046366115,-3.65458298593359,0.000834975113753761,0.0375961249364122,-0.673535251121642,"FBH1","F-box DNA helicase 1"
"ILMN_1729487",-1.977800993,9.93321323197059,-5.69190259799524,1.95099835559884e-06,0.000741602303391401,4.95125217605582,"GMPR","guanosine monophosphate reductase"
"ILMN_1729775",-0.746242549764709,6.67266837541176,-4.10473636302357,0.000229560345343351,0.0142833336610815,0.516693175061106,"OPA1","OPA1 mitochondrial dynamin like GTPase"
"ILMN_1729973",-0.754557358823535,7.96112535141176,-3.52589453910254,0.00119689224839268,0.0488041325953902,-1.00353726142135,"ZC3HAV1","zinc finger CCCH-type containing, antiviral 1"
"ILMN_1730294",-0.506130194117649,7.36304871017647,-4.30326923232308,0.000128234029593338,0.00935041445677277,1.05604726079684,"INO80C","INO80 complex subunit C"
"ILMN_1730433",-0.758245758352944,6.85074729870588,-4.03510093947295,0.000281109379172454,0.0166079140456655,0.329380027634595,"CD2AP","CD2 associated protein"
"ILMN_1730575",-1.63298601423529,8.28746906347059,-6.01155294459874,7.3847038218199e-07,0.00052005988559413,5.85545991762184,"GCLC","glutamate-cysteine ligase catalytic subunit"
"ILMN_1730628",1.04656059188235,9.69525688205882,3.76324569816494,0.000613980121249049,0.0298923675698238,-0.391032163001745,"RNASE2","ribonuclease A family member 2"
"ILMN_1731648",-0.785660672647063,8.93572666197059,-4.79440761413139,2.96507258618813e-05,0.00347744751345894,2.41671848891289,"FOXJ2","forkhead box J2"
"ILMN_1731745",-1.02407792841177,8.94684494638235,-4.02245788442696,0.000291611788023826,0.0170580279909166,0.295484257650932,"NINJ2","ninjurin 2"
"ILMN_1731991",-0.781252905588239,7.39885718867647,-4.98526014179525,1.66750656087005e-05,0.00230216801458753,2.95256813192459,"SCYL1","SCY1 like pseudokinase 1"
"ILMN_1732049",-1.19887799476471,8.04701126161765,-4.83897076656177,2.59285724757381e-05,0.00316241710120968,2.54156724235926,"DPM2","dolichyl-phosphate mannosyltransferase subunit 2, regulatory"
"ILMN_1732343",-0.748615638470595,8.49267945788235,-4.75732572436403,3.31478144776799e-05,0.0036737362818215,2.31297080077143,"SIK3","SIK family kinase 3"
"ILMN_1732575",-0.515458480647062,7.09682350479412,-4.26838586848678,0.000142116475833028,0.0101285813039855,0.960749717478429,"SEC14L1","SEC14 like lipid binding 1"
"ILMN_1732609",-1.12117927935294,9.00443012761765,-4.07104074758692,0.000253232010425264,0.0153244225439319,0.425925321695002,"ATOSB","atos homolog B"
"ILMN_1732772",-1.04858913982353,7.93774905214706,-4.58575321819506,5.54277481004665e-05,0.00516521370456946,1.83484046496149,"PPME1","protein phosphatase methylesterase 1"
"ILMN_1732776",-0.792369435470595,6.91273950979412,-4.75731906980224,3.31484773226081e-05,0.0036737362818215,2.31295219466015,"NUP98","nucleoporin 98 and 96 precursor"
"ILMN_1733538",-0.73600039782354,10.2654164197353,-3.73657086685967,0.000662292616199432,0.0318189578440667,-0.46069239168421,"RGS10","regulator of G protein signaling 10"
"ILMN_1733581",-1.04717327952942,8.75010244247059,-3.87073200482818,0.000451706987069606,0.0236723474519324,-0.108395643379759,NA,NA
"ILMN_1733675",-1.88774107258824,11.0475943836471,-6.36024761107201,2.5684044311379e-07,0.000377184761924402,6.83691995406052,"MPP1","MAGUK p55 scaffold protein 1"
"ILMN_1733863",-1.5190143074706,7.79441151602941,-4.84078938685778,2.57869291856228e-05,0.00316241710120968,2.54666608722552,"UBALD1","UBA like domain containing 1"
"ILMN_1733927",-0.806339897058828,11.1555463032353,-4.73345187320308,3.56122413193209e-05,0.00385647161545589,2.24624826035683,"ELOB","elongin B"
"ILMN_1733947",-1.37112232976471,8.04507024582353,-4.42427229456096,8.96472318348456e-05,0.00717830110341861,1.38818902940071,"FKBP8","FKBP prolyl isomerase 8"
"ILMN_1733991",-1.25345270794118,7.65838615879412,-5.68364833780137,2.00060235958696e-06,0.00075138496398995,4.92787199652868,"UBL7","ubiquitin like 7"
"ILMN_1734353",-1.16350393017648,10.1616271589118,-4.30835225880251,0.000126325645346797,0.00926171381804241,1.06995116996698,"GPX4","glutathione peroxidase 4"
"ILMN_1734478",-0.712454745529412,7.19051376358823,-3.90154094029001,0.000413464636905768,0.0221841122588341,-0.0268336463303429,"PIP5K1B","phosphatidylinositol-4-phosphate 5-kinase type 1 beta"
"ILMN_1734826",-0.736680735647068,8.8121084282353,-4.90328483144969,2.13589114246737e-05,0.00273920803617842,2.72205330937044,"NUP88","nucleoporin 88"
"ILMN_1734895",0.582261577882345,9.28130039282353,4.4459664419299,8.40560057372979e-05,0.00685824544742439,1.44798018312185,"SFT2D1","SFT2 domain containing 1"
"ILMN_1735038",-0.841245622882359,7.08124141320588,-4.31226501692488,0.000124875658962248,0.00924802943516507,1.0806569841816,"MARCHF3","membrane associated ring-CH-type finger 3"
"ILMN_1735052",-0.968782892294122,9.39244907367647,-4.73822309623512,3.51056407808878e-05,0.00383673034335787,2.25957823870817,"ULK1","unc-51 like autophagy activating kinase 1"
"ILMN_1735432",-1.02114282217647,8.34200490161765,-5.22834567877039,7.98478403075167e-06,0.00153967949454614,3.63851100471169,"ISCU","iron-sulfur cluster assembly enzyme"
"ILMN_1735712",-2.0615616142353,9.30132956929412,-5.59785388454006,2.59717468723739e-06,0.00087167445194422,4.68481894004086,"KRT1","keratin 1"
"ILMN_1736077",-0.599803015588239,7.6657261255,-4.01874436602091,0.000294768686908864,0.0171447275954921,0.2855351505914,"LIAS","lipoic acid synthetase"
"ILMN_1736597",0.528624974647057,9.64270427538235,3.54113744586525,0.00114719101324786,0.0472896518466275,-0.964721253749316,"TKT","transketolase"
"ILMN_1736654",-0.501530193235299,6.58203044902941,-4.4966690837198,7.22931813194598e-05,0.00618423696076226,1.58798968800115,"PIP5K1B","phosphatidylinositol-4-phosphate 5-kinase type 1 beta"
"ILMN_1736911",-2.1529750122353,9.37595821352941,-6.80851252379185,6.67286530434976e-08,0.000377184761924402,8.0862341481031,"TMOD1","tropomodulin 1"
"ILMN_1737025",-0.941434622235297,9.34560597529412,-5.01926287822075,1.50458297067798e-05,0.00217741223001205,3.0483209206647,"PLCL2","phospholipase C like 2"
"ILMN_1737308",0.652730234705878,10.5148804997059,4.02751818263038,0.000287363067131322,0.0168930216470255,0.309046553580766,"GLRX","glutaredoxin"
"ILMN_1737314",0.847733224941171,11.1263672957647,3.65796458351308,0.000827062092139783,0.0373821006555215,-0.6647952532364,"BCL6","BCL6 transcription repressor"
"ILMN_1737406",0.622019587058816,9.53490668794117,3.54025813988643,0.00115000321514877,0.0473643186688295,-0.966962443037249,"KLF6","KLF transcription factor 6"
"ILMN_1737418",-0.986537714235298,7.15165691558824,-4.35141363780616,0.000111239252123869,0.00843617809015679,1.1879145500112,"ACSL6","acyl-CoA synthetase long chain family member 6"
"ILMN_1737992",-0.588508957647063,6.94429926270588,-4.59514904518546,5.38933656101562e-05,0.00511101350855596,1.86093602168034,"CRAT","carnitine O-acetyltransferase"
"ILMN_1738468",-1.37610033882353,7.14628426129412,-5.42170183119341,4.43777115683746e-06,0.00107696740746164,4.18576372397038,"KEL","Kell metallo-endopeptidase (Kell blood group)"
"ILMN_1739008",-1.41601797105883,8.19018235576471,-4.94915204776649,1.85972364718095e-05,0.00247212646504337,2.85097192822725,"ATG9A","autophagy related 9A"
"ILMN_1739054",-0.582901399764709,6.55712734664706,-3.89235481677732,0.000424524642189891,0.022700315980059,-0.0511772792822862,"CCDC121","coiled-coil domain containing 121"
"ILMN_1739335",-0.59747686494118,10.9409500181176,-4.23883610132937,0.000155022259319286,0.010872586038182,0.88019213182026,"OST4","oligosaccharyltransferase complex subunit 4, non-catalytic"
"ILMN_1739840",-1.3237691022353,7.01910443811765,-5.82963067292684,1.28339766538184e-06,0.000595433605086912,5.34119171976682,"LRRC8A","leucine rich repeat containing 8 VRAC subunit A"
"ILMN_1739987",-0.732931475647062,7.04521307229412,-3.81912126566338,0.000523608858568261,0.0262362559897503,-0.244486633516917,"KCNH2","potassium voltage-gated channel subfamily H member 2"
"ILMN_1740180",-0.76400596647059,11.9900588897059,-4.14702850885154,0.000202895479625126,0.0130686341599106,0.630950772462818,"SNX3","sorting nexin 3"
"ILMN_1740620",-0.864547955529418,7.07696584717647,-4.36370633859515,0.000107267608430058,0.00817427541664353,1.22164572604498,NA,NA
"ILMN_1740742",-1.43256608570589,9.6694657342647,-5.98089345792296,8.10511338643149e-07,0.000534250248818919,5.76887291564221,"UROD","uroporphyrinogen decarboxylase"
"ILMN_1741204",-0.904874173588241,7.95099064361765,-4.49697342039962,7.22277219792309e-05,0.00618423696076226,1.58883118185781,"KLHDC2","kelch domain containing 2"
"ILMN_1741219",-0.703821884470589,6.90456791570588,-3.73016670823096,0.00067442902937081,0.0322709858007228,-0.477387063393817,"RRAGB","Ras related GTP binding B"
"ILMN_1741483",-1.34458456482353,7.95469700929412,-5.22756421286806,8.00374354242865e-06,0.00153967949454614,3.63630143984062,"HPS1","HPS1 biogenesis of lysosomal organelles complex 3 subunit 1"
"ILMN_1741632",-1.45887754282353,7.47408012205882,-5.72022632905198,1.78995788322367e-06,0.000717006951880023,5.03147186417359,"RAB3IL1","RAB3A interacting protein like 1"
"ILMN_1742031",-0.708168186882357,7.05919805044118,-5.05512548480413,1.34986313437987e-05,0.00205400556618195,3.14938977186766,"IFRD2","interferon related developmental regulator 2"
"ILMN_1742163",0.524717665882338,12.7114725782353,5.17139773782615,9.49062060045971e-06,0.00171512347730015,3.47755511130031,"MTMR12","myotubularin related protein 12"
"ILMN_1742410",-1.30795001935295,8.72579300432353,-4.43058588607182,8.79832998500815e-05,0.00708100969184593,1.40558262364236,"BCL2L1","BCL2 like 1"
"ILMN_1742427",-1.49478215782354,7.75951145844118,-6.11260227798534,5.43487194887765e-07,0.000491784123849009,6.14054826877011,"POLR1D","RNA polymerase I and III subunit D"
"ILMN_1742456",0.681719170705875,9.62485925888235,4.11024843875212,0.000225899804615353,0.0141218711410995,0.531564000608078,"OSTF1","osteoclast stimulating factor 1"
"ILMN_1742901",-1.07122755505883,6.93097918047059,-5.34648118716462,5.57771613767887e-06,0.00122201046658971,3.97275917396492,"RSPH10B2","radial spoke head 10 homolog B2"
"ILMN_1742901",-1.07122755505883,6.93097918047059,-5.34648118716462,5.57771613767887e-06,0.00122201046658971,3.97275917396492,"RSPH10B","radial spoke head 10 homolog B"
"ILMN_1743232",-1.18245617970589,7.54156886191176,-4.21634792192339,0.000165607842250066,0.0113485756357096,0.818992573097035,NA,NA
"ILMN_1743241",-2.4318801162353,8.29685238735294,-5.69088472888769,1.95704809295865e-06,0.000741602303391401,4.94836911134561,"ARL4A","ARF like GTPase 4A"
"ILMN_1743303",-0.939235256058825,7.47495159197059,-4.7153100415708,3.7605417995775e-05,0.00401680593418775,2.19558457895502,"TTC1","tetratricopeptide repeat domain 1"
"ILMN_1743911",-0.955749314117661,13.24485454,-4.7732576432738,3.15979122765441e-05,0.0035558222942566,2.35752883679755,"SLC25A39","solute carrier family 25 member 39"
"ILMN_1744006",-1.06633617347059,7.25382370355882,-5.20892866434782,8.4693927337803e-06,0.0015904645727805,3.58361690713959,"GFOD2","Gfo/Idh/MocA-like oxidoreductase domain containing 2"
"ILMN_1744822",-0.74834672047059,7.9518927282353,-4.80578270125737,2.86531119798912e-05,0.00339837398051226,2.4485698932026,"BECN1","beclin 1"
"ILMN_1745343",-1.00163012058824,9.46992243182353,-4.56032672765362,5.9799600601352e-05,0.00544905663129163,1.76427784380307,"ZMAT2","zinc finger matrin-type 2"
"ILMN_1745533",-1.55481795311765,7.47539947661765,-5.65570400985942,2.17809254127872e-06,0.000783952753826548,4.84871371156816,"FAM117A","family with sequence similarity 117 member A"
"ILMN_1745798",0.605285137411764,7.601566966,5.78317641421871,1.47809108406326e-06,0.000647663929362275,5.2097126242209,"GTF2F2","general transcription factor IIF subunit 2"
"ILMN_1745954",-0.71014479829412,8.52044099697059,-3.72031477381106,0.000693521114100168,0.0328075056248612,-0.503047004633957,"CORO1C","coronin 1C"
"ILMN_1745962",-1.639508883,11.1372600226176,-5.56060943291394,2.90872904847421e-06,0.000905590689216744,4.57929353047492,"FBXO7","F-box protein 7"
"ILMN_1746579",-2.10657969152942,8.31495040205882,-5.76822075769697,1.54686398194079e-06,0.000647807470950301,5.16737325456364,"UBE2O","ubiquitin conjugating enzyme E2 O"
"ILMN_1746588",-0.793073515882359,11.7909997191176,-4.30105939517728,0.000129072501687085,0.0093826390128079,1.05000394358477,"TALDO1","transaldolase 1"
"ILMN_1746788",-1.713360916,7.90308976452941,-5.77138194884812,1.53206520293206e-06,0.000647807470950301,5.17632296000147,"TRIM10","tripartite motif containing 10"
"ILMN_1746819",-0.799357710705887,6.69435758170588,-4.11748584860885,0.000221180085702547,0.0139372905402152,0.551099068034188,"C5","complement C5"
"ILMN_1747016",0.505826510176467,6.41795050579412,3.53026573300449,0.0011824312373849,0.0483214105757905,-0.992413723957567,"CEP55","centrosomal protein 55"
"ILMN_1747146",-0.900537049470588,9.38543188108824,-5.29663013722527,6.48973370125368e-06,0.00132697056220553,3.83166266936363,"TSG101","tumor susceptibility 101"
"ILMN_1747160",-1.13678315211765,7.44748008435294,-5.36449164291952,5.28065160121323e-06,0.0011874072461343,4.02374996453842,"SYT15","synaptotagmin 15"
"ILMN_1747227",-0.903977574176476,7.55697570085294,-3.69619441401982,0.00074250039244919,0.0343809648452769,-0.565753319391182,"ADORA1","adenosine A1 receptor"
"ILMN_1747577",-0.691187094647065,7.50958195732353,-3.61758167443183,0.000926483126459939,0.0407093416838103,-0.768944015494877,"ALAD","aminolevulinate dehydratase"
"ILMN_1748291",-0.766489816764707,7.59885730891176,-3.69270310502767,0.000749861759465628,0.0346300609420212,-0.574815923749635,"SDE2","spliceosome associated SDE2"
"ILMN_1748591",-0.935039926235298,9.31967715535294,-3.86892246744061,0.000454057062342452,0.0237429197361678,-0.113178716297639,"ODC1","ornithine decarboxylase 1"
"ILMN_1749009",-1.49787587005883,9.95980099732353,-5.13350527150902,1.06459975872413e-05,0.00181345622872024,3.37053379571026,"REXO2","RNA exonuclease 2"
"ILMN_1749345",-0.61176462488236,9.37380606820588,-5.09464254410419,1.19763619972279e-05,0.00191472087430681,3.26084407360099,"STX5","syntaxin 5"
"ILMN_1749368",-0.770576484941182,7.23625701623529,-4.66122823705499,4.42254263696281e-05,0.00451141281139589,2.04476267919602,"H3C10","H3 clustered histone 10"
"ILMN_1749662",-1.14835015470589,12.2485803544118,-4.18664719857137,0.000180680696064344,0.011971442347097,0.738310173046732,"GPX1","glutathione peroxidase 1"
"ILMN_1749834",-1.82336554529412,10.8036712579412,-5.33742449790979,5.73333661741963e-06,0.00125031653800069,3.94712083791831,"SMIM1","small integral membrane protein 1 (Vel blood group)"
"ILMN_1750100",-1.25240260764706,7.77480837164706,-3.90823410440629,0.000405583304148037,0.0218603857656009,-0.00908334915586639,"TUBB8","tubulin beta 8 class VIII"
"ILMN_1750130",-1.25457219588236,12.4647823302941,-5.22496363085884,8.06716093969673e-06,0.00154559618279056,3.62894855557676,"GSPT1","G1 to S phase transition 1"
"ILMN_1750178",-0.512377844823535,7.31562630152941,-3.89127066086022,0.00042584880172852,0.0227406014102499,-0.0540489599343603,"WASHC2C","WASH complex subunit 2C"
"ILMN_1750178",-0.512377844823535,7.31562630152941,-3.89127066086022,0.00042584880172852,0.0227406014102499,-0.0540489599343603,"WASHC2A","WASH complex subunit 2A"
"ILMN_1750181",-1.60538680364706,10.5137904907059,-5.1172319626204,1.11841754269162e-05,0.00187028516214944,3.32459323648489,"TESC","tescalcin"
"ILMN_1750549",-0.504109494529416,6.35501302608824,-3.70329860130793,0.000727736750269307,0.0338630149783623,-0.547301693838994,"PI4K2A","phosphatidylinositol 4-kinase type 2 alpha"
"ILMN_1750969",-0.625615544647064,7.1502305415,-3.84308380144275,0.000488939730992884,0.0248796719244906,-0.181385957977773,"FAM120AOS","family with sequence similarity 120 member A opposite strand"
"ILMN_1751571",-1.78482820788236,9.68688463788235,-6.08808089486179,5.85442984836499e-07,0.000491784123849009,6.07141020809425,"RAD23A","RAD23 nucleotide excision repair protein A"
"ILMN_1751871",-1.13133706547059,7.20713402085294,-5.39795016530308,4.77004845378648e-06,0.00112710638431433,4.11849436852106,"STK11","serine/threonine kinase 11"
"ILMN_1751941",-0.609886382117652,7.29993362076471,-3.71296061562304,0.000708113022754584,0.033211132384356,-0.522183413001459,NA,NA
"ILMN_1752027",-0.804103725058825,7.04580231358823,-4.6843869372631,4.12602667908133e-05,0.00428488876470237,2.10930778782364,"UBE3B","ubiquitin protein ligase E3B"
"ILMN_1752199",-0.714160211764709,8.23272974711765,-5.04469062202983,1.39317390546053e-05,0.00208636609899078,3.11997401278518,"LHPP","phospholysine phosphohistidine inorganic pyrophosphate phosphatase"
"ILMN_1752303",-0.900571345058825,9.65664138282353,-5.0731585420582,1.27814713558549e-05,0.00200283963236133,3.20023959702184,"YY1AP1","YY1 associated protein 1"
"ILMN_1752589",-0.91639122941177,9.77164371582353,-5.18529045414359,9.09904133927606e-06,0.00166252483899058,3.51680890666539,"TMEM183A","transmembrane protein 183A"
"ILMN_1752728",-0.932754218882357,7.42771858967647,-4.54226467935659,6.31102193449918e-05,0.00562078413584626,1.71420333063881,"FUCA1","alpha-L-fucosidase 1"
"ILMN_1752741",-0.601622651411766,7.40318295194118,-3.62793495935083,0.000899945383670646,0.0398765125388071,-0.742289469727126,"TRIM23","tripartite motif containing 23"
"ILMN_1753002",-1.22181245670589,11.2005263692941,-4.33088260384582,0.000118197335976977,0.00882248033192191,1.13163266361131,"RAB2B","RAB2B, member RAS oncogene family"
"ILMN_1753165",-0.745493204529417,7.12672046991176,-4.21446694457356,0.000166524711727928,0.0113558274887906,0.813877925394871,"WNK1","WNK lysine deficient protein kinase 1"
"ILMN_1753890",-0.632248221705883,7.8060117245,-3.79081935028102,0.000567638096229564,0.0279234278876005,-0.318819342178092,"IFT20","intraflagellar transport 20"
"ILMN_1755909",-0.723691684588238,8.28043034064706,-5.65587493938011,2.17696034983947e-06,0.000783952753826548,4.84919793146611,"GID8","GID complex subunit 8 homolog"
"ILMN_1756006",-0.603440153764704,7.653866759,-3.52576078863632,0.00119733740344543,0.0488041325953902,-1.00387752327072,"ATG2A","autophagy related 2A"
"ILMN_1756139",-0.916428506705888,9.30792060370588,-4.71851758492524,3.72451575706781e-05,0.0039876755468715,2.2045396074389,"ST13P4","ST13, Hsp70 interacting protein pseudogene 4"
"ILMN_1756139",-0.916428506705888,9.30792060370588,-4.71851758492524,3.72451575706781e-05,0.0039876755468715,2.2045396074389,"ST13","ST13 Hsp70 interacting protein"
"ILMN_1756146",-1.53848380858824,8.35042193270588,-6.13457102903157,5.08468848761103e-07,0.000491784123849009,6.20246380729443,"WDR45","WD repeat domain 45"
"ILMN_1756674",-0.505697445294116,13.1755962173529,-3.59674167473959,0.000982211277448125,0.0424755176089704,-0.822497152972394,"ATP5F1EP2","ATP synthase F1 subunit epsilon pseudogene 2"
"ILMN_1756674",-0.505697445294116,13.1755962173529,-3.59674167473959,0.000982211277448125,0.0424755176089704,-0.822497152972394,"ATP5F1E","ATP synthase F1 subunit epsilon"
"ILMN_1756715",-2.40054090158824,7.60380988497059,-5.25104601421408,7.45314161153198e-06,0.00146350630905613,3.70270485208805,"RUNDC3A","RUN domain containing 3A"
"ILMN_1756982",0.641371532705877,11.2902766777647,3.98168168312302,0.000328160875136013,0.018576025232131,0.1864090744562,"CLIC1","chloride intracellular channel 1"
"ILMN_1757338",-0.632166485882355,6.93906306876471,-3.84881809741819,0.000480980189822152,0.0246069465113013,-0.166263703546814,"PLSCR4","phospholipid scramblase 4"
"ILMN_1757406",-1.48040380105883,10.8034340464706,-5.19382365718376,8.8665419368993e-06,0.00163902876593705,3.54092344601751,"H1-2","H1.2 linker histone, cluster member"
"ILMN_1757467",-1.55303100152942,8.36528053329412,-9.26522141629816,5.86283444415373e-11,2.77446914400687e-06,14.5108456529815,"H1-0","H1.0 linker histone"
"ILMN_1757644",-1.71305322011765,9.9294241327647,-6.1885978914422,4.31684343718713e-07,0.000453968848840015,6.35462291148578,"UBE2H","ubiquitin conjugating enzyme E2 H"
"ILMN_1757742",-1.05901534182354,7.59419577932353,-5.17543311931673,9.37518237490824e-06,0.00170639136741455,3.48895620951441,"ZRANB1","zinc finger RANBP2-type containing 1"
"ILMN_1757900",-0.624108067235298,6.63416668938235,-4.56159452114074,5.95737700126342e-05,0.0054424894175828,1.76779421861544,"ZNF611","zinc finger protein 611"
"ILMN_1758337",-0.545465212411765,6.57253864608824,-4.49602022493392,7.24329387353906e-05,0.00618423696076226,1.58619563030931,"ZNF213","zinc finger protein 213"
"ILMN_1758398",-0.983744302352951,12.0861720052941,-4.46800328595254,7.87282928864498e-05,0.00659408673321321,1.50878699895786,"GUK1","guanylate kinase 1"
"ILMN_1758798",-0.919086964117655,8.48131862394118,-3.66008027487363,0.000822148254914305,0.0371955275978104,-0.659325361210901,"NPIPB9","nuclear pore complex interacting protein family member B9"
"ILMN_1759117",-1.66407003970589,9.05643782538235,-4.78096306850559,3.08742671484349e-05,0.00352913754653475,2.37908805586056,"XK","X-linked Kx blood group antigen, Kell and VPS13A binding protein"
"ILMN_1759155",-2.52397354247059,10.6610557859412,-4.92269152412193,2.01439847326089e-05,0.0026117090123322,2.77658017353544,"IFIT1B","interferon induced protein with tetratricopeptide repeats 1B"
"ILMN_1759252",-0.779782481647068,10.9957258203529,-4.35642958949822,0.000109601485598079,0.00832531477200304,1.20167535608489,"ADD1","adducin 1"
"ILMN_1759549",-0.788570301470589,7.02820429855882,-5.14122874935097,1.03996669290509e-05,0.00179614393461123,3.39234215096577,"SRGAP2","SLIT-ROBO Rho GTPase activating protein 2"
"ILMN_1759563",-0.78382181576471,6.92247353935294,-3.97414651365165,0.000335387783974727,0.0188465929769471,0.166294360820268,"NRIP3","nuclear receptor interacting protein 3"
"ILMN_1759952",0.617331253941172,9.45455424544118,3.76646257378019,0.000608390107324512,0.0296507158073305,-0.382618142418045,"PSMA5","proteasome 20S subunit alpha 5"
"ILMN_1761010",-0.653879925411766,7.81977098658824,-4.48570473756045,7.46908917987893e-05,0.00634577571381347,1.55768181205594,"PCCB","propionyl-CoA carboxylase subunit beta"
"ILMN_1761155",-0.974601845294124,12.4066676091176,-5.34754156054946,5.55977351727618e-06,0.00122201046658971,3.97576108025084,"PABPC1","poly(A) binding protein cytoplasmic 1"
"ILMN_1761828",-0.928251742235301,8.31301294252941,-4.85286189565735,2.48659098829705e-05,0.00308852874905987,2.58052091020311,"E2F4","E2F transcription factor 4"
"ILMN_1761969",0.650438591235291,7.06439564720588,4.28518548179163,0.000135255801624313,0.00975718033577339,1.00661784993876,"DERL2","derlin 2"
"ILMN_1762003",-0.951958286882356,7.68183259344118,-4.6527778895469,4.53590310670723e-05,0.00458659279313474,2.02122596365736,"SEC62","SEC62 preprotein translocation factor"
"ILMN_1762103",-0.659474955882354,8.54168439305883,-3.71193873554406,0.000710163994205578,0.0332743472255352,-0.524841250320226,"WDR48","WD repeat domain 48"
"ILMN_1762436",-0.805212236470586,13.6588127864706,-4.66937639895425,4.31588928652338e-05,0.004440018015351,2.06746539730262,"UBB","ubiquitin B"
